Popularity,Champion,Games Played,KDA,Win rate,Pick rate,Ban rate,CS,Gold
110,Neeko,"34,871",2.26:1,50.06%,2.63%,1.14%,79.2,"10,026"
111,Rammus,"34,863",2.25:1,49.01%,2.63%,2.92%,151.94,"10,882"
112,Zoe,"34,577",2.48:1,49.84%,2.61%,2.12%,125.05,"10,909"
113,Rell,"34,332",2.79:1,50.24%,2.59%,1.58%,29.27,"8,454"
114,Sivir,"34,260",2.43:1,50.99%,2.58%,0.31%,225.43,"12,955"
115,Vex,"33,362",2.48:1,53.71%,2.51%,1.94%,170.85,"11,996"
116,Orianna,"33,030",2.63:1,49.76%,2.49%,0.38%,186.18,"11,646"
117,Ryze,"32,092",2.24:1,51.04%,2.42%,0.21%,206.16,"12,210"
118,Shen,"31,755",2.79:1,51.32%,2.39%,0.19%,101.43,"9,941"
119,Lillia,"30,641",2.65:1,49.92%,2.31%,1.23%,181.05,"12,251"
120,Rakan,"30,581",2.76:1,49.73%,2.3%,0.23%,30.73,"8,115"
121,Amumu,"29,971",2.35:1,49.87%,2.26%,0.9%,145.18,"11,062"
122,Kog'Maw,"29,964",2.18:1,51.44%,2.26%,0.61%,186.61,"12,549"
123,Rumble,"28,712",1.98:1,46.57%,2.16%,0.38%,170.43,"11,532"
124,Milio,"28,460",3.52:1,50.65%,2.14%,0.73%,28.22,"7,827"
125,Gwen,"28,257",1.75:1,50.41%,2.13%,0.73%,192.36,"12,334"
126,Fiora,"28,157",1.56:1,49.67%,2.12%,1.21%,187.99,"12,143"
127,Soraka,"28,074",2.95:1,50.8%,2.12%,0.57%,27.65,"7,812"
128,Heimerdinger,"27,728",1.75:1,51.32%,2.09%,1.67%,166.06,"11,586"
129,Gangplank,"27,056",1.96:1,47.05%,2.04%,0.67%,201.61,"13,760"
130,Nilah,"26,664",2.35:1,56.54%,2.01%,3.73%,195.06,"13,424"
131,Elise,"26,216",2.46:1,50.02%,1.98%,0.87%,141.9,"11,716"
132,Vladimir,"26,090",2.15:1,50.05%,1.97%,0.84%,190.74,"11,782"
133,Shyvana,"25,994",2.28:1,50.08%,1.96%,0.43%,203.51,"12,706"
134,Taliyah,"25,646",2.43:1,51.39%,1.93%,1.04%,181.97,"12,260"
135,Briar,"25,334",2.15:1,52.43%,1.91%,3.69%,164.08,"12,953"
136,Kayle,"24,931",1.84:1,49.87%,1.88%,0.33%,212.22,"12,610"
137,Zac,"24,526",3.03:1,49.46%,1.85%,0.66%,136.08,"10,767"
138,Zeri,"24,437",2.29:1,48.98%,1.84%,0.32%,220.87,"13,137"
139,Talon,"24,008",2.17:1,48.07%,1.81%,0.19%,180.91,"12,579"
140,Karthus,"23,751",2.33:1,47.75%,1.79%,0.42%,206.65,"13,234"
141,Azir,"23,670",1.89:1,45.87%,1.78%,0.7%,195.29,"11,802"
142,Anivia,"23,356",2.62:1,51.08%,1.76%,1.58%,159.72,"11,299"
143,Skarner,"23,098",2.92:1,48.32%,1.74%,1.82%,141.94,"10,618"
144,Rengar,"22,779",1.97:1,44.12%,1.72%,0.6%,174.17,"12,290"
145,Naafiri,"22,569",2.34:1,53.76%,1.7%,1.37%,171.99,"12,780"
146,Fiddlesticks,"21,868",2.28:1,49.28%,1.65%,0.58%,126.7,"11,055"
147,Zilean,"19,438",2.89:1,50.23%,1.46%,0.48%,68.2,"8,963"
148,Sona,"18,740",2.75:1,50.53%,1.41%,0.05%,31.46,"8,526"
149,Nunu & Willump,"18,600",2.57:1,49.85%,1.4%,0.18%,143.7,"11,147"
150,Urgot,"18,566",1.98:1,51.22%,1.4%,0.23%,184.31,"12,452"
151,Kassadin,"18,447",2.35:1,49.4%,1.39%,0.59%,178.36,"12,117"
152,Singed,"18,301",1.68:1,50%,1.38%,0.27%,184.72,"11,539"
153,Udyr,"17,837",2.02:1,46.46%,1.34%,0.23%,170.08,"11,565"
154,Evelynn,"17,427",2.62:1,49.76%,1.31%,1.62%,145.45,"12,011"
155,Quinn,"17,213",1.95:1,49.42%,1.3%,0.38%,160.05,"12,591"
156,Qiyana,"16,555",2.15:1,48.22%,1.25%,0.28%,165.06,"12,236"
157,Annie,"16,082",2.29:1,50.64%,1.21%,0.4%,134.88,"10,985"
158,Janna,"15,647",3.08:1,51.26%,1.18%,0.17%,28.69,"8,105"
159,Kled,"15,216",2.21:1,52.38%,1.15%,0.7%,166.78,"12,658"
160,Bard,"14,708",2.87:1,49.37%,1.11%,0.65%,33.71,"8,652"
161,Renata Glasc,"14,160",2.62:1,50.16%,1.07%,0.44%,33.24,"8,317"
162,Kennen,"14,082",2.09:1,50.7%,1.06%,0.32%,164.4,"11,461"
163,Bel'Veth,"13,843",2.25:1,49.57%,1.04%,1.15%,174.85,"12,140"
164,Olaf,"12,479",1.76:1,48.59%,0.94%,0.45%,180.18,"12,193"
165,Cassiopeia,"12,230",1.97:1,50.46%,0.92%,0.58%,179.89,"11,672"
166,Akshan,"12,028",2.28:1,50.87%,0.91%,0.78%,169.2,"13,022"
167,Rek'Sai,"7,549",2.59:1,48.91%,0.57%,0.13%,149.04,"11,645"
168,Taric,"6,925",2.6:1,51.93%,0.52%,0.12%,38.57,"8,306"
169,Ivern,"4,635",3.01:1,47.55%,0.35%,0.18%,121.97,"9,844"
