Popularity,Champion,Games Played,KDA,Win rate,Pick rate,Ban rate,CS,Gold
127,Kalista,"19,575",2.04:1,48.39%,2.49%,0.76%,179.24,"12,976"
128,Rakan,"19,450",2.81:1,49.41%,2.48%,0.25%,30.83,"8,338"
129,Maokai,"18,827",2.44:1,51.05%,2.4%,0.24%,98.89,"9,841"
130,Gwen,"18,602",1.7:1,49.43%,2.37%,1.29%,184.94,"12,253"
131,Fiddlesticks,"18,114",2.4:1,50.09%,2.31%,0.51%,148.84,"11,764"
132,Tryndamere,"17,588",1.63:1,46.87%,2.24%,0.84%,197.99,"12,638"
133,Elise,"17,392",2.42:1,49.32%,2.22%,0.55%,151.26,"12,026"
134,Ziggs,"17,274",2.28:1,50.39%,2.2%,0.39%,166.54,"12,081"
135,Gangplank,"16,953",1.98:1,48.4%,2.16%,0.67%,199.7,"13,835"
136,Zoe,"16,829",2.25:1,47.01%,2.14%,0.5%,122.18,"10,837"
137,Aurelion Sol,"16,380",2.45:1,51.37%,2.09%,0.77%,182.14,"12,445"
138,Kassadin,"16,173",2.21:1,48.96%,2.06%,0.94%,168.89,"11,942"
139,Kindred,"15,971",2.04:1,47.15%,2.04%,0.35%,172.6,"12,732"
140,Zilean,"15,549",3.03:1,50.96%,1.98%,0.49%,63.08,"9,185"
141,Cassiopeia,"15,330",2.04:1,51.79%,1.95%,0.99%,181.39,"11,947"
142,Karthus,"15,241",2.31:1,50.42%,1.94%,0.6%,207.31,"13,731"
143,Nilah,"14,682",2.23:1,55.98%,1.87%,3.25%,181.82,"13,434"
144,Kennen,"14,411",2.05:1,50.35%,1.84%,0.81%,167.42,"11,632"
145,Anivia,"13,755",2.62:1,51.73%,1.75%,0.87%,160.36,"11,399"
146,Taric,"13,008",2.74:1,52.86%,1.66%,0.3%,40.55,"8,600"
147,Annie,"12,957",2.17:1,49.49%,1.65%,0.37%,140.01,"11,213"
148,Twisted Fate,"12,259",2.01:1,47.89%,1.56%,0.1%,168.73,"12,410"
149,Udyr,"11,761",2.01:1,45.61%,1.5%,0.54%,172.11,"11,781"
150,Quinn,"11,522",1.83:1,46.59%,1.47%,0.64%,159.98,"12,320"
151,Qiyana,"11,506",2.15:1,49.39%,1.47%,0.31%,165.23,"12,335"
152,Skarner,"11,292",2.82:1,46.48%,1.44%,2.31%,144.17,"10,714"
153,Singed,"11,148",1.81:1,50.07%,1.42%,0.19%,175.57,"11,518"
154,Nidalee,"11,142",2.3:1,42.5%,1.42%,0.16%,140.31,"11,466"
155,Naafiri,"11,127",2.12:1,50.03%,1.42%,0.87%,166.23,"12,595"
156,Bard,"10,913",2.9:1,49.22%,1.39%,0.34%,32.53,"8,874"
157,Shyvana,"10,541",2.18:1,49.51%,1.34%,0.39%,197.64,"12,670"
158,Rumble,"10,518",1.91:1,46.46%,1.34%,0.24%,173.14,"11,673"
159,Sona,"10,156",2.79:1,51.31%,1.29%,0.05%,31.16,"8,718"
160,Azir,"10,094",1.81:1,47.63%,1.29%,0.39%,188.55,"11,917"
161,Olaf,"10,021",1.67:1,47.01%,1.28%,0.48%,172.88,"12,023"
162,Bel'Veth,"9,833",2.07:1,47.53%,1.25%,1.09%,174,"12,207"
163,Zeri,"9,698",2.19:1,48.59%,1.24%,0.26%,205.22,"13,020"
164,Kled,"8,838",2.04:1,49.83%,1.13%,0.54%,158.07,"12,119"
165,Akshan,"8,714",2.12:1,48.84%,1.11%,0.52%,166.77,"12,996"
166,Renata Glasc,"8,544",2.66:1,49.8%,1.09%,0.24%,33.57,"8,582"
167,Taliyah,"8,245",2.26:1,50.29%,1.05%,0.21%,180.8,"12,416"
168,Ivern,"4,671",3.22:1,49.15%,0.6%,0.2%,126.13,"10,166"
169,Rek'Sai,"4,508",2.62:1,48.2%,0.57%,0.14%,150.64,"11,774"
