Popularity,Champion,Games Played,KDA,Win rate,Pick rate,Ban rate,CS,Gold
132,Aurelion Sol,"110,281",2.63:1,50.74%,2.72%,1.36%,200.08,"12,567"
133,Heimerdinger,"109,496",1.77:1,51.68%,2.7%,1.78%,176.6,"11,726"
134,Rengar,"106,587",2.04:1,45.79%,2.63%,1.49%,185.52,"12,486"
135,Urgot,"104,522",2.01:1,51.42%,2.57%,0.73%,195.7,"12,670"
136,Zoe,"104,164",2.45:1,49%,2.57%,0.83%,133.86,"10,935"
137,Twisted Fate,"103,766",2.23:1,48.88%,2.56%,0.17%,181.34,"12,416"
138,Skarner,"102,571",2.96:1,47.79%,2.53%,4.16%,150.09,"10,620"
139,Rell,"102,268",2.83:1,49.36%,2.52%,1.29%,30.67,"8,408"
140,Zilean,"101,108",3.14:1,50.77%,2.49%,0.59%,62.1,"8,871"
141,Karthus,"98,693",2.29:1,49.07%,2.43%,1.89%,209.89,"13,247"
142,Rammus,"98,475",2.87:1,50.5%,2.43%,5.83%,152.1,"10,790"
143,Bard,"98,167",3.06:1,50.17%,2.42%,0.34%,32.83,"8,654"
144,Evelynn,"97,199",2.78:1,49.36%,2.39%,2.27%,162.34,"12,113"
145,Cassiopeia,"96,710",2.03:1,52.09%,2.38%,1.59%,195.59,"11,917"
146,Shyvana,"94,317",2.41:1,51.47%,2.32%,0.75%,211.65,"12,720"
147,Anivia,"92,566",2.72:1,51.73%,2.28%,1.44%,177.23,"11,485"
148,Zeri,"91,522",2.32:1,49.01%,2.25%,0.3%,225.42,"13,146"
149,Singed,"90,836",1.85:1,50.92%,2.24%,0.36%,199.55,"11,854"
150,Sona,"86,245",2.98:1,52.12%,2.12%,0.1%,29.89,"8,379"
151,Azir,"84,516",1.98:1,47.91%,2.08%,0.34%,206,"12,072"
152,Naafiri,"82,963",2.29:1,52.35%,2.04%,1.41%,182.43,"12,557"
153,Akshan,"80,220",2.22:1,49.2%,1.98%,1.45%,184.66,"12,990"
154,Taliyah,"78,439",2.35:1,49.72%,1.93%,0.34%,189.46,"12,182"
155,Kassadin,"78,365",2.46:1,49.74%,1.93%,1.28%,186.63,"12,129"
156,Nilah,"76,704",2.24:1,53.29%,1.89%,3.31%,195.48,"13,168"
157,Qiyana,"75,863",2.21:1,48.37%,1.87%,0.31%,177.09,"12,387"
